timestamp,sensor_id,plant_type,location,temperature_c,soil_moisture,light_level,pump_active
2023-07-04 15:00:00,A-2,Monstera,Living Room,24.74,34.25,1335.26,1
2023-07-04 16:00:00,A-2,Monstera,Living Room,25.18,33.62,1238.0,1
2023-07-04 17:00:00,A-2,Monstera,Living Room,22.94,35.63,1058.29,0
2023-07-04 18:00:00,A-2,Monstera,Living Room,22.09,33.83,1099.99,1
2023-07-04 19:00:00,A-2,Monstera,Living Room,21.11,33.85,866.11,1
2023-07-04 20:00:00,A-2,Monstera,Living Room,20.26,38.33,816.08,0
2023-07-04 21:00:00,A-2,Monstera,Living Room,17.62,44.39,675.41,0
2023-07-04 22:00:00,A-2,Monstera,Living Room,16.76,41.06,602.31,0
2023-07-04 23:00:00,A-2,Monstera,Living Room,16.52,45.69,528.01,0
2023-07-05 00:00:00,A-2,Monstera,Living Room,15.66,60.65,174.39,0
2023-07-05 01:00:00,A-2,Monstera,Living Room,14.68,57.46,324.59,0
2023-07-05 02:00:00,A-2,Monstera,Living Room,14.72,50.62,291.8,0
2023-07-05 03:00:00,A-2,Monstera,Living Room,14.28,44.62,449.48,0
2023-07-05 04:00:00,A-2,Monstera,Living Room,15.06,47.27,435.89,0
2023-07-05 05:00:00,A-2,Monstera,Living Room,16.39,41.59,650.15,0
2023-07-05 06:00:00,A-2,Monstera,Living Room,16.91,39.48,815.82,0
2023-07-05 07:00:00,A-2,Monstera,Living Room,18.8,41.4,998.68,0
2023-07-05 08:00:00,A-2,Monstera,Living Room,19.79,36.57,1060.72,0
2023-07-05 09:00:00,A-2,Monstera,Living Room,21.21,32.61,1184.7,1
2023-07-05 10:00:00,A-2,Monstera,Living Room,21.99,34.55,1208.23,1
2023-07-05 11:00:00,A-2,Monstera,Living Room,23.55,34.76,1242.16,1
2023-07-05 12:00:00,A-2,Monstera,Living Room,24.74,32.06,1342.13,1
2023-07-05 13:00:00,A-2,Monstera,Living Room,24.64,30.0,1393.81,1
2023-07-05 14:00:00,A-2,Monstera,Living Room,24.41,31.88,1364.96,1
2023-07-05 15:00:00,A-2,Monstera,Living Room,24.49,27.67,1399.17,1
2023-07-05 16:00:00,A-2,Monstera,Living Room,24.57,33.24,1328.19,1
2023-07-05 17:00:00,A-2,Monstera,Living Room,24.05,30.03,1102.95,1
2023-07-05 18:00:00,A-2,Monstera,Living Room,22.3,33.37,1011.93,1
2023-07-05 19:00:00,A-2,Monstera,Living Room,21.78,40.79,864.93,0
2023-07-05 20:00:00,A-2,Monstera,Living Room,20.41,33.55,792.5,1
2023-07-05 21:00:00,A-2,Monstera,Living Room,19.35,39.0,611.13,0
2023-07-05 22:00:00,A-2,Monstera,Living Room,17.42,41.91,503.47,0
2023-07-05 23:00:00,A-2,Monstera,Living Room,16.46,43.89,415.13,0
2023-07-06 00:00:00,A-2,Monstera,Living Room,15.31,63.08,231.02,0
2023-07-06 01:00:00,A-2,Monstera,Living Room,14.48,52.26,267.31,0
2023-07-06 02:00:00,A-2,Monstera,Living Room,14.26,53.54,378.4,0
2023-07-06 03:00:00,A-2,Monstera,Living Room,14.4,51.05,416.09,0
2023-07-06 04:00:00,A-2,Monstera,Living Room,15.76,48.97,536.47,0
2023-07-06 05:00:00,A-2,Monstera,Living Room,16.54,46.71,708.97,0
2023-07-06 06:00:00,A-2,Monstera,Living Room,17.79,45.14,780.35,0
2023-07-06 07:00:00,A-2,Monstera,Living Room,19.4,40.93,969.04,0
2023-07-06 08:00:00,A-2,Monstera,Living Room,20.19,34.59,1143.78,1
2023-07-06 09:00:00,A-2,Monstera,Living Room,21.96,37.41,1103.75,0
2023-07-06 10:00:00,A-2,Monstera,Living Room,22.13,31.39,1319.57,1
2023-07-06 11:00:00,A-2,Monstera,Living Room,23.49,35.49,1368.0,0
2023-07-06 12:00:00,A-2,Monstera,Living Room,24.3,26.92,1367.64,1
2023-07-06 13:00:00,A-2,Monstera,Living Room,25.31,27.59,1423.12,1
2023-07-06 14:00:00,A-2,Monstera,Living Room,25.09,33.24,1429.33,1
2023-07-06 15:00:00,A-2,Monstera,Living Room,25.45,30.26,1273.94,1
2023-07-06 16:00:00,A-2,Monstera,Living Room,23.94,24.76,1239.25,1
2023-07-06 17:00:00,A-2,Monstera,Living Room,23.8,32.0,1195.5,1
2023-07-06 18:00:00,A-2,Monstera,Living Room,21.86,35.84,1169.54,0
2023-07-06 19:00:00,A-2,Monstera,Living Room,21.25,39.27,921.54,0
2023-07-06 20:00:00,A-2,Monstera,Living Room,20.09,40.16,802.47,0
2023-07-06 21:00:00,A-2,Monstera,Living Room,18.4,40.98,684.64,0
2023-07-06 22:00:00,A-2,Monstera,Living Room,16.56,39.22,519.81,0
2023-07-06 23:00:00,A-2,Monstera,Living Room,16.64,46.49,435.48,0
2023-07-07 00:00:00,A-2,Monstera,Living Room,16.39,62.92,283.17,0
2023-07-07 01:00:00,A-2,Monstera,Living Room,15.29,57.31,155.31,0
2023-07-07 02:00:00,A-2,Monstera,Living Room,14.73,50.41,427.07,0
2023-07-07 03:00:00,A-2,Monstera,Living Room,14.18,43.91,463.46,0
2023-07-07 04:00:00,A-2,Monstera,Living Room,15.68,46.53,435.78,0
2023-07-07 05:00:00,A-2,Monstera,Living Room,17.29,42.04,684.52,0
2023-07-07 06:00:00,A-2,Monstera,Living Room,17.48,43.99,731.66,0
2023-07-07 07:00:00,A-2,Monstera,Living Room,18.46,39.76,965.18,0
2023-07-07 08:00:00,A-2,Monstera,Living Room,19.3,38.23,1011.08,0
2023-07-07 09:00:00,A-2,Monstera,Living Room,21.25,34.2,1145.14,1
2023-07-07 10:00:00,A-2,Monstera,Living Room,22.85,29.54,1377.6,1
2023-07-07 11:00:00,A-2,Monstera,Living Room,23.2,30.36,1324.67,1
2023-07-07 12:00:00,A-2,Monstera,Living Room,24.2,34.05,1464.88,1
2023-07-07 13:00:00,A-2,Monstera,Living Room,24.25,28.96,1258.05,1
2023-07-07 14:00:00,A-2,Monstera,Living Room,25.48,28.93,1383.84,1
2023-07-07 15:00:00,A-2,Monstera,Living Room,24.02,34.07,1355.56,1
2023-07-07 16:00:00,A-2,Monstera,Living Room,24.12,33.08,1263.88,1
2023-07-07 17:00:00,A-2,Monstera,Living Room,23.77,29.8,1183.84,1
2023-07-07 18:00:00,A-2,Monstera,Living Room,22.6,33.45,1108.43,1
2023-07-07 19:00:00,A-2,Monstera,Living Room,20.82,32.93,949.44,1
2023-07-07 20:00:00,A-2,Monstera,Living Room,19.68,41.11,740.54,0
2023-07-07 21:00:00,A-2,Monstera,Living Room,17.94,38.77,659.24,0
2023-07-07 22:00:00,A-2,Monstera,Living Room,17.56,41.55,520.25,0
2023-07-07 23:00:00,A-2,Monstera,Living Room,17.3,49.0,330.32,0
2023-07-08 00:00:00,A-2,Monstera,Living Room,15.56,58.32,258.02,0
2023-07-08 01:00:00,A-2,Monstera,Living Room,14.62,55.13,330.44,0
2023-07-08 02:00:00,A-2,Monstera,Living Room,15.11,51.02,360.68,0
2023-07-08 03:00:00,A-2,Monstera,Living Room,14.42,54.24,386.96,0
2023-07-08 04:00:00,A-2,Monstera,Living Room,16.11,51.43,524.96,0
2023-07-08 05:00:00,A-2,Monstera,Living Room,17.04,49.39,627.62,0
2023-07-08 06:00:00,A-2,Monstera,Living Room,16.73,36.51,787.87,0
2023-07-08 07:00:00,A-2,Monstera,Living Room,18.4,42.62,926.65,0
2023-07-08 08:00:00,A-2,Monstera,Living Room,20.1,42.98,1016.29,0
2023-07-08 09:00:00,A-2,Monstera,Living Room,21.17,38.82,1174.21,0
2023-07-08 10:00:00,A-2,Monstera,Living Room,23.14,34.95,1266.3,1
2023-07-08 11:00:00,A-2,Monstera,Living Room,23.84,33.7,1422.5,1
2023-07-08 12:00:00,A-2,Monstera,Living Room,24.49,31.42,1404.38,1
2023-07-08 13:00:00,A-2,Monstera,Living Room,24.8,31.37,1456.39,1
2023-07-08 14:00:00,A-2,Monstera,Living Room,24.63,29.57,1411.28,1
2023-07-08 15:00:00,A-2,Monstera,Living Room,24.84,30.42,1364.57,1
2023-07-08 16:00:00,A-2,Monstera,Living Room,23.41,31.2,1254.23,1
2023-07-08 17:00:00,A-2,Monstera,Living Room,22.76,31.47,1166.06,1
2023-07-08 18:00:00,A-2,Monstera,Living Room,22.02,35.17,1059.87,0
2023-07-08 19:00:00,A-2,Monstera,Living Room,22.2,36.71,916.37,0
2023-07-08 20:00:00,A-2,Monstera,Living Room,19.75,38.98,776.06,0
2023-07-08 21:00:00,A-2,Monstera,Living Room,18.5,41.26,663.33,0
2023-07-08 22:00:00,A-2,Monstera,Living Room,17.63,41.11,420.32,0
2023-07-08 23:00:00,A-2,Monstera,Living Room,17.01,36.04,347.62,0
2023-07-09 00:00:00,A-2,Monstera,Living Room,15.96,54.82,227.23,0
2023-07-09 01:00:00,A-2,Monstera,Living Room,15.23,57.05,228.1,0
2023-07-09 02:00:00,A-2,Monstera,Living Room,13.57,51.31,318.08,0
2023-07-09 03:00:00,A-2,Monstera,Living Room,15.57,,332.94,0
2023-07-09 04:00:00,A-2,Monstera,Living Room,15.95,42.45,522.71,0
2023-07-09 05:00:00,A-2,Monstera,Living Room,17.46,40.97,780.51,0
2023-07-09 06:00:00,A-2,Monstera,Living Room,17.33,41.85,925.58,0
2023-07-09 07:00:00,A-2,Monstera,Living Room,18.78,43.46,1030.11,0
2023-07-09 08:00:00,A-2,Monstera,Living Room,19.7,31.87,1017.77,1
2023-07-09 09:00:00,A-2,Monstera,Living Room,21.47,38.73,1242.41,0
2023-07-09 10:00:00,A-2,Monstera,Living Room,22.23,,1183.25,0
2023-07-09 11:00:00,A-2,Monstera,Living Room,23.62,34.01,1450.39,1
2023-07-09 12:00:00,A-2,Monstera,Living Room,24.3,28.45,1395.43,1
2023-07-09 13:00:00,A-2,Monstera,Living Room,24.41,30.84,1471.22,1
2023-07-09 14:00:00,A-2,Monstera,Living Room,24.56,30.12,1422.93,1
2023-07-09 15:00:00,A-2,Monstera,Living Room,24.98,28.01,1240.8,1
2023-07-09 16:00:00,A-2,Monstera,Living Room,24.79,30.29,1262.49,1
2023-07-09 17:00:00,A-2,Monstera,Living Room,22.52,31.14,1169.03,1
2023-07-09 18:00:00,A-2,Monstera,Living Room,22.02,29.59,1164.99,1
2023-07-09 19:00:00,A-2,Monstera,Living Room,21.87,33.47,982.17,1
2023-07-09 20:00:00,A-2,Monstera,Living Room,20.1,39.58,875.46,0
2023-07-09 21:00:00,A-2,Monstera,Living Room,17.96,43.73,656.06,0
2023-07-09 22:00:00,A-2,Monstera,Living Room,16.74,40.17,490.44,0
2023-07-09 23:00:00,A-2,Monstera,Living Room,15.98,41.05,461.08,0
2023-07-10 00:00:00,A-2,Monstera,Living Room,14.87,60.4,183.54,0
2023-07-10 01:00:00,A-2,Monstera,Living Room,15.19,57.12,172.13,0
2023-07-10 02:00:00,A-2,Monstera,Living Room,15.19,56.28,274.53,0
2023-07-10 03:00:00,A-2,Monstera,Living Room,15.16,53.77,420.54,0
2023-07-10 04:00:00,A-2,Monstera,Living Room,15.13,50.13,509.89,0
2023-07-10 05:00:00,A-2,Monstera,Living Room,16.81,47.01,608.8,0
2023-07-10 06:00:00,A-2,Monstera,Living Room,17.6,43.73,716.95,0
2023-07-10 07:00:00,A-2,Monstera,Living Room,19.18,45.53,943.11,0
2023-07-10 08:00:00,A-2,Monstera,Living Room,20.51,32.76,1057.96,1
2023-07-10 09:00:00,A-2,Monstera,Living Room,20.28,34.9,1176.47,1
2023-07-10 10:00:00,A-2,Monstera,Living Room,21.66,36.13,1289.31,0
2023-07-10 11:00:00,A-2,Monstera,Living Room,23.83,33.53,1374.59,1
2023-07-10 12:00:00,A-2,Monstera,Living Room,23.92,38.09,1355.13,0
2023-07-10 13:00:00,A-2,Monstera,Living Room,24.49,25.96,1411.16,1
2023-07-10 14:00:00,A-2,Monstera,Living Room,24.73,32.91,1434.68,1
2023-07-10 15:00:00,A-2,Monstera,Living Room,23.64,32.07,1442.68,1
2023-07-10 16:00:00,A-2,Monstera,Living Room,23.94,32.53,1235.76,1
2023-07-10 17:00:00,A-2,Monstera,Living Room,23.23,30.86,1153.88,1
2023-07-10 18:00:00,A-2,Monstera,Living Room,21.78,36.69,1086.07,0
2023-07-10 19:00:00,A-2,Monstera,Living Room,21.71,33.26,865.64,1
2023-07-10 20:00:00,A-2,Monstera,Living Room,19.52,40.64,854.0,0
2023-07-10 21:00:00,A-2,Monstera,Living Room,18.95,37.34,720.08,0
2023-07-10 22:00:00,A-2,Monstera,Living Room,17.67,44.99,533.41,0
2023-07-10 23:00:00,A-2,Monstera,Living Room,16.73,42.92,469.71,0
2023-07-11 00:00:00,A-2,Monstera,Living Room,15.64,59.94,225.07,0
2023-07-11 01:00:00,A-2,Monstera,Living Room,14.99,59.78,148.5,0
2023-07-11 02:00:00,A-2,Monstera,Living Room,14.46,49.52,285.87,0
2023-07-11 03:00:00,A-2,Monstera,Living Room,15.22,44.78,401.76,0
2023-07-11 04:00:00,A-2,Monstera,Living Room,14.55,49.54,512.02,0
2023-07-11 05:00:00,A-2,Monstera,Living Room,16.29,40.6,691.49,0
2023-07-11 06:00:00,A-2,Monstera,Living Room,17.61,44.13,827.59,0
2023-07-11 07:00:00,A-2,Monstera,Living Room,17.74,37.18,895.44,0
2023-07-11 08:00:00,A-2,Monstera,Living Room,20.05,36.07,1035.58,0
2023-07-11 09:00:00,A-2,Monstera,Living Room,21.87,39.36,1188.92,0
2023-07-11 10:00:00,A-2,Monstera,Living Room,22.64,36.04,1191.52,0
2023-07-11 11:00:00,A-2,Monstera,Living Room,24.13,35.05,1433.05,0
2023-07-11 12:00:00,A-2,Monstera,Living Room,24.91,32.9,1427.46,1
2023-07-11 13:00:00,A-2,Monstera,Living Room,24.99,34.98,1464.19,1
2023-07-11 14:00:00,A-2,Monstera,Living Room,25.27,33.3,1361.9,1
2023-07-11 15:00:00,A-2,Monstera,Living Room,24.23,28.73,1354.87,1
2023-07-11 16:00:00,A-2,Monstera,Living Room,24.61,30.1,1290.13,1
2023-07-11 17:00:00,A-2,Monstera,Living Room,23.73,31.16,1126.22,1
2023-07-11 18:00:00,A-2,Monstera,Living Room,22.27,37.52,1020.07,0
2023-07-11 19:00:00,A-2,Monstera,Living Room,20.81,31.26,865.89,1
2023-07-11 20:00:00,A-2,Monstera,Living Room,20.21,38.6,834.52,0
2023-07-11 21:00:00,A-2,Monstera,Living Room,19.03,36.48,663.01,0
2023-07-11 22:00:00,A-2,Monstera,Living Room,18.03,39.7,530.77,0
2023-07-11 23:00:00,A-2,Monstera,Living Room,16.64,43.58,381.01,0
2023-07-12 00:00:00,A-2,Monstera,Living Room,16.21,61.46,274.05,0
2023-07-12 01:00:00,A-2,Monstera,Living Room,15.14,56.07,231.87,0
2023-07-12 02:00:00,A-2,Monstera,Living Room,15.47,50.15,355.94,0
2023-07-12 03:00:00,A-2,Monstera,Living Room,15.54,50.77,394.03,0
2023-07-12 04:00:00,A-2,Monstera,Living Room,15.52,53.27,487.66,0
2023-07-12 05:00:00,A-2,Monstera,Living Room,16.65,44.34,695.7,0
2023-07-12 06:00:00,A-2,Monstera,Living Room,17.47,44.56,869.66,0
2023-07-12 07:00:00,A-2,Monstera,Living Room,18.67,36.73,918.49,0
2023-07-12 08:00:00,A-2,Monstera,Living Room,20.18,42.75,1006.82,0
2023-07-12 09:00:00,A-2,Monstera,Living Room,21.69,38.17,1145.56,0
2023-07-12 10:00:00,A-2,Monstera,Living Room,21.89,33.95,1341.7,1
2023-07-12 11:00:00,A-2,Monstera,Living Room,23.24,35.13,1325.62,0
2023-07-12 12:00:00,A-2,Monstera,Living Room,24.04,37.28,1326.11,0
2023-07-12 13:00:00,A-2,Monstera,Living Room,24.55,31.77,1441.58,1
2023-07-12 14:00:00,A-2,Monstera,Living Room,24.51,34.63,1375.54,1
2023-07-12 15:00:00,A-2,Monstera,Living Room,24.6,29.49,1286.59,1
2023-07-12 16:00:00,A-2,Monstera,Living Room,24.43,32.35,1268.69,1
2023-07-12 17:00:00,A-2,Monstera,Living Room,23.75,32.14,1239.6,1
2023-07-12 18:00:00,A-2,Monstera,Living Room,22.97,33.51,1005.72,1
2023-07-12 19:00:00,A-2,Monstera,Living Room,21.12,37.94,957.98,0
2023-07-12 20:00:00,A-2,Monstera,Living Room,19.58,36.25,872.1,0
2023-07-12 21:00:00,A-2,Monstera,Living Room,18.73,,651.0,0
2023-07-12 22:00:00,A-2,Monstera,Living Room,16.08,40.66,622.41,0
2023-07-12 23:00:00,A-2,Monstera,Living Room,16.8,40.94,397.27,0
2023-07-13 00:00:00,A-2,Monstera,Living Room,15.88,61.74,199.69,0
2023-07-13 01:00:00,A-2,Monstera,Living Room,14.87,51.08,356.83,0
2023-07-13 02:00:00,A-2,Monstera,Living Room,14.97,53.37,330.54,0
2023-07-13 03:00:00,A-2,Monstera,Living Room,16.04,49.38,406.37,0
2023-07-13 04:00:00,A-2,Monstera,Living Room,16.99,46.76,553.77,0
2023-07-13 05:00:00,A-2,Monstera,Living Room,17.57,41.37,694.32,0
2023-07-13 06:00:00,A-2,Monstera,Living Room,17.56,48.5,754.48,0
2023-07-13 07:00:00,A-2,Monstera,Living Room,18.54,40.4,875.59,0
2023-07-13 08:00:00,A-2,Monstera,Living Room,20.2,40.47,998.59,0
2023-07-13 09:00:00,A-2,Monstera,Living Room,20.67,38.38,1210.67,0
2023-07-13 10:00:00,A-2,Monstera,Living Room,22.87,31.66,1210.4,1
2023-07-13 11:00:00,A-2,Monstera,Living Room,23.98,30.55,1397.09,1
2023-07-13 12:00:00,A-2,Monstera,Living Room,23.96,,1321.39,0
2023-07-13 13:00:00,A-2,Monstera,Living Room,25.31,30.55,1426.34,1
2023-07-13 14:00:00,A-2,Monstera,Living Room,24.9,29.61,1391.27,1
2023-07-13 15:00:00,A-2,Monstera,Living Room,25.16,32.93,1369.48,1
2023-07-13 16:00:00,A-2,Monstera,Living Room,24.27,31.71,1316.86,1
2023-07-13 17:00:00,A-2,Monstera,Living Room,23.23,34.09,1203.72,1
2023-07-13 18:00:00,A-2,Monstera,Living Room,22.68,37.62,1179.75,0
2023-07-13 19:00:00,A-2,Monstera,Living Room,21.66,,939.1,0
2023-07-13 20:00:00,A-2,Monstera,Living Room,20.26,44.31,698.35,0
2023-07-13 21:00:00,A-2,Monstera,Living Room,18.72,39.67,766.33,0
2023-07-13 22:00:00,A-2,Monstera,Living Room,18.29,42.05,546.41,0
2023-07-13 23:00:00,A-2,Monstera,Living Room,16.48,45.54,453.73,0
2023-07-14 00:00:00,A-2,Monstera,Living Room,15.34,58.72,60.06,0
2023-07-14 01:00:00,A-2,Monstera,Living Room,16.17,54.86,360.81,0
2023-07-14 02:00:00,A-2,Monstera,Living Room,14.59,51.71,360.14,0
2023-07-14 03:00:00,A-2,Monstera,Living Room,15.3,53.7,385.31,0
2023-07-14 04:00:00,A-2,Monstera,Living Room,15.37,44.43,578.73,0
2023-07-14 05:00:00,A-2,Monstera,Living Room,16.6,44.02,717.65,0
2023-07-14 06:00:00,A-2,Monstera,Living Room,16.99,42.97,779.79,0
2023-07-14 07:00:00,A-2,Monstera,Living Room,18.72,39.83,970.39,0
2023-07-14 08:00:00,A-2,Monstera,Living Room,20.32,35.27,896.58,0
2023-07-14 09:00:00,A-2,Monstera,Living Room,21.12,35.23,1232.43,0
2023-07-14 10:00:00,A-2,Monstera,Living Room,21.45,38.39,1265.75,0
2023-07-14 11:00:00,A-2,Monstera,Living Room,23.09,27.05,1314.55,1
2023-07-14 12:00:00,A-2,Monstera,Living Room,24.14,37.11,1492.43,0
2023-07-14 13:00:00,A-2,Monstera,Living Room,24.78,28.58,1418.83,1
2023-07-14 14:00:00,A-2,Monstera,Living Room,24.59,28.21,1418.07,1
2023-07-14 15:00:00,A-2,Monstera,Living Room,24.49,27.03,1398.35,1
2023-07-14 16:00:00,A-2,Monstera,Living Room,24.48,33.14,1251.34,1
2023-07-14 17:00:00,A-2,Monstera,Living Room,23.07,32.74,1231.97,1
2023-07-14 18:00:00,A-2,Monstera,Living Room,21.84,33.62,1094.34,1
,,Monstera,Living Room,,,,0
2023-07-14 20:00:00,A-2,Monstera,Living Room,20.07,42.32,802.53,0
2023-07-14 21:00:00,A-2,Monstera,Living Room,18.29,40.91,594.03,0
2023-07-14 22:00:00,A-2,Monstera,Living Room,18.3,39.78,529.75,0
2023-07-14 23:00:00,A-2,Monstera,Living Room,16.39,42.47,496.08,0
2023-07-15 00:00:00,A-2,Monstera,Living Room,15.53,54.29,217.4,0
2023-07-15 01:00:00,A-2,Monstera,Living Room,15.23,53.58,290.26,0
2023-07-15 02:00:00,A-2,Monstera,Living Room,15.03,54.12,297.04,0
2023-07-15 03:00:00,A-2,Monstera,Living Room,14.65,46.08,384.46,0
2023-07-15 04:00:00,A-2,Monstera,Living Room,15.31,47.87,512.96,0
2023-07-15 05:00:00,A-2,Monstera,Living Room,17.76,43.19,723.36,0
2023-07-15 06:00:00,A-2,Monstera,Living Room,17.25,41.44,784.24,0
2023-07-15 07:00:00,A-2,Monstera,Living Room,19.0,37.44,964.21,0
2023-07-15 08:00:00,A-2,Monstera,Living Room,19.79,39.29,1120.64,0
2023-07-15 09:00:00,A-2,Monstera,Living Room,21.06,34.38,1142.78,1
2023-07-15 10:00:00,A-2,Monstera,Living Room,22.75,33.39,1306.58,1
2023-07-15 11:00:00,A-2,Monstera,Living Room,23.03,32.79,1256.22,1
2023-07-15 12:00:00,A-2,Monstera,Living Room,24.0,29.69,1445.4,1
2023-07-15 13:00:00,A-2,Monstera,Living Room,24.14,32.45,1327.47,1
2023-07-15 14:00:00,A-2,Monstera,Living Room,24.78,30.26,1344.36,1
2023-07-15 15:00:00,A-2,Monstera,Living Room,25.5,31.67,1247.53,1
2023-07-15 16:00:00,A-2,Monstera,Living Room,24.76,34.84,1290.15,1
2023-07-15 17:00:00,A-2,Monstera,Living Room,23.58,35.53,1129.14,0
2023-07-15 18:00:00,A-2,Monstera,Living Room,22.9,36.81,1092.97,0
2023-07-15 19:00:00,A-2,Monstera,Living Room,21.04,35.82,883.15,0
2023-07-15 20:00:00,A-2,Monstera,Living Room,19.88,39.22,848.48,0
2023-07-15 21:00:00,A-2,Monstera,Living Room,18.61,41.22,675.9,0
2023-07-15 22:00:00,A-2,Monstera,Living Room,17.5,46.39,470.04,0
2023-07-15 23:00:00,A-2,Monstera,Living Room,17.57,41.08,485.87,0
2023-07-16 00:00:00,A-2,Monstera,Living Room,16.06,56.7,239.49,0
2023-07-16 01:00:00,A-2,Monstera,Living Room,14.71,58.69,292.91,0
2023-07-16 02:00:00,A-2,Monstera,Living Room,15.1,52.45,274.19,0
2023-07-16 03:00:00,A-2,Monstera,Living Room,15.57,49.12,406.3,0
2023-07-16 04:00:00,A-2,Monstera,Living Room,16.09,45.21,591.36,0
2023-07-16 05:00:00,A-2,Monstera,Living Room,16.19,38.41,731.92,0
2023-07-16 06:00:00,A-2,Monstera,Living Room,17.02,45.6,774.47,0
2023-07-16 07:00:00,A-2,Monstera,Living Room,18.24,40.24,885.51,0
2023-07-16 08:00:00,A-2,Monstera,Living Room,20.14,36.51,1064.54,0
2023-07-16 09:00:00,A-2,Monstera,Living Room,20.96,33.0,1162.86,1
2023-07-16 10:00:00,A-2,Monstera,Living Room,21.3,39.36,1284.73,0
2023-07-16 11:00:00,A-2,Monstera,Living Room,23.18,32.14,1366.66,1
2023-07-16 12:00:00,A-2,Monstera,Living Room,23.65,35.56,1452.17,0
2023-07-16 13:00:00,A-2,Monstera,Living Room,24.74,31.38,1383.67,1
2023-07-16 14:00:00,A-2,Monstera,Living Room,25.14,31.11,1357.18,1
2023-07-16 15:00:00,A-2,Monstera,Living Room,24.85,33.22,1365.29,1
2023-07-16 16:00:00,A-2,Monstera,Living Room,24.3,31.35,1189.4,1
2023-07-16 17:00:00,A-2,Monstera,Living Room,22.62,32.9,1226.46,1
2023-07-16 18:00:00,A-2,Monstera,Living Room,21.87,33.66,1085.75,1
2023-07-16 19:00:00,A-2,Monstera,Living Room,21.41,34.43,978.59,1
2023-07-16 20:00:00,A-2,Monstera,Living Room,20.01,43.97,845.83,0
2023-07-16 21:00:00,A-2,Monstera,Living Room,18.28,44.59,673.13,0
2023-07-16 22:00:00,A-2,Monstera,Living Room,17.24,37.06,538.94,0
2023-07-16 23:00:00,A-2,Monstera,Living Room,16.68,44.26,467.49,0
2023-07-17 00:00:00,A-2,Monstera,Living Room,15.81,60.36,198.76,0
2023-07-17 01:00:00,A-2,Monstera,Living Room,15.64,51.72,239.94,0
2023-07-17 02:00:00,A-2,Monstera,Living Room,14.78,53.52,338.05,0
2023-07-17 03:00:00,A-2,Monstera,Living Room,14.82,48.81,423.18,0
2023-07-17 04:00:00,A-2,Monstera,Living Room,14.86,50.12,501.05,0
2023-07-17 05:00:00,A-2,Monstera,Living Room,17.24,49.87,670.76,0
2023-07-17 06:00:00,A-2,Monstera,Living Room,18.53,42.85,713.33,0
2023-07-17 07:00:00,A-2,Monstera,Living Room,18.75,41.22,912.31,0
2023-07-17 08:00:00,A-2,Monstera,Living Room,20.02,38.0,1120.56,0
2023-07-17 09:00:00,A-2,Monstera,Living Room,21.61,36.96,1160.24,0
2023-07-17 10:00:00,A-2,Monstera,Living Room,21.9,31.59,1205.28,1
2023-07-17 11:00:00,A-2,Monstera,Living Room,23.94,32.86,1310.56,1
2023-07-17 12:00:00,A-2,Monstera,Living Room,23.99,35.28,1420.26,0
2023-07-17 13:00:00,A-2,Monstera,Living Room,24.85,31.35,1440.28,1
2023-07-17 14:00:00,A-2,Monstera,Living Room,24.49,,1501.91,0
2023-07-17 15:00:00,A-2,Monstera,Living Room,24.81,30.94,1270.37,1
2023-07-17 16:00:00,A-2,Monstera,Living Room,24.59,34.42,1189.98,1
2023-07-17 17:00:00,A-2,Monstera,Living Room,23.41,34.96,1170.61,1
2023-07-17 18:00:00,A-2,Monstera,Living Room,22.16,34.22,1046.64,1
2023-07-17 19:00:00,A-2,Monstera,Living Room,21.37,37.2,938.4,0
2023-07-17 20:00:00,A-2,Monstera,Living Room,20.42,39.17,819.63,0
2023-07-17 21:00:00,A-2,Monstera,Living Room,18.95,37.92,702.93,0
2023-07-17 22:00:00,A-2,Monstera,Living Room,17.17,41.18,591.36,0
2023-07-17 23:00:00,A-2,Monstera,Living Room,16.4,47.25,415.34,0
2023-07-18 00:00:00,A-2,Monstera,Living Room,15.83,56.5,240.95,0
2023-07-18 01:00:00,A-2,Monstera,Living Room,14.74,55.96,258.88,0
2023-07-18 02:00:00,A-2,Monstera,Living Room,16.46,46.52,344.55,0
2023-07-18 03:00:00,A-2,Monstera,Living Room,15.57,48.51,474.59,0
2023-07-18 04:00:00,A-2,Monstera,Living Room,15.59,44.03,501.36,0
2023-07-18 05:00:00,A-2,Monstera,Living Room,16.26,46.41,616.73,0
2023-07-18 06:00:00,A-2,Monstera,Living Room,18.4,42.13,793.76,0
2023-07-18 07:00:00,A-2,Monstera,Living Room,18.82,39.14,911.2,0
2023-07-18 08:00:00,A-2,Monstera,Living Room,20.18,38.19,1041.88,0
2023-07-18 09:00:00,A-2,Monstera,Living Room,20.98,37.29,1172.03,0
2023-07-18 10:00:00,A-2,Monstera,Living Room,22.2,32.91,1320.57,1
2023-07-18 11:00:00,A-2,Monstera,Living Room,23.37,33.16,1315.07,1
2023-07-18 12:00:00,A-2,Monstera,Living Room,24.72,30.12,1442.95,1
2023-07-18 13:00:00,A-2,Monstera,Living Room,24.88,30.72,1346.07,1
2023-07-18 14:00:00,A-2,Monstera,Living Room,25.2,29.47,1399.5,1
2023-07-18 15:00:00,A-2,Monstera,Living Room,25.72,30.53,1341.25,1
